task   id   group   session   trial   condition   trialxcondition   perceived_liking   perceived_familiarity   perceived_intensity
hedonicreactivity   225   obese   third   29    MilkShake   15   3.846154e+01   7.087912e+01   6.593407e+01
hedonicreactivity   225   obese   third   30    Empty   15   3.461538e+01   6.538462e+01   3.571429e+01
hedonicreactivity   225   obese   third   31    Empty   16   4.203297e+01   7.527473e+01   2.170330e+01
hedonicreactivity   225   obese   third   32    MilkShake   16   3.324176e+01   7.060440e+01   6.071429e+01
hedonicreactivity   225   obese   third   33    MilkShake   17   3.241758e+01   8.076923e+01   6.043956e+01
hedonicreactivity   225   obese   third   34    Empty   17   1.978022e+01   6.895604e+01   3.653846e+01
hedonicreactivity   225   obese   third   35    MilkShake   18   2.280220e+01   7.307692e+01   6.291209e+01
hedonicreactivity   225   obese   third   36    Empty   18   1.153846e+01   7.280220e+01   2.774725e+01
hedonicreactivity   225   obese   third   37    MilkShake   19   8.241758e+00   7.280220e+01   6.648352e+01
hedonicreactivity   225   obese   third   38    Empty   19   8.241758e+00   7.774725e+01   2.857143e+01
hedonicreactivity   225   obese   third   39    MilkShake   20   8.241758e+00   7.774725e+01   6.428571e+01
hedonicreactivity   225   obese   third   40    Empty   20   8.241758e+00   7.417582e+01   2.747253e+01
hedonicreactivity   226   obese   third   1    Empty   1   5.274725e+01   7.637363e+01   2.390110e+01
hedonicreactivity   226   obese   third   2    MilkShake   1   6.538462e+01   7.967033e+01   5.631868e+01
hedonicreactivity   226   obese   third   3    Empty   2   5.439560e+01   8.269231e+01   3.983516e+01
hedonicreactivity   226   obese   third   4    MilkShake   2   7.390110e+01   9.175824e+01   7.307692e+01
hedonicreactivity   226   obese   third   5    MilkShake   3   7.582418e+01   9.038462e+01   6.565934e+01
hedonicreactivity   226   obese   third   6    Empty   3   5.851648e+01   9.175824e+01   3.681319e+01
hedonicreactivity   226   obese   third   7    Empty   4   4.203297e+01   9.175824e+01   4.010989e+01
hedonicreactivity   226   obese   third   8    MilkShake   4   6.538462e+01   8.708791e+01   4.285714e+01
hedonicreactivity   226   obese   third   9    Empty   5   5.576923e+01   7.664835e+01   4.120879e+01
hedonicreactivity   226   obese   third   10    MilkShake   5   6.483516e+01   8.708791e+01   5.494505e+01
hedonicreactivity   226   obese   third   11    Empty   6   5.961538e+01   8.791209e+01   3.846154e+01
hedonicreactivity   226   obese   third   12    MilkShake   6   7.252747e+01   9.120879e+01   50
hedonicreactivity   226   obese   third   13    MilkShake   7   6.950549e+01   8.543956e+01   5.906593e+01
hedonicreactivity   226   obese   third   14    Empty   7   6.071429e+01   8.736264e+01   3.956044e+01
hedonicreactivity   226   obese   third   15    MilkShake   8   6.510989e+01   9.148352e+01   4.340659e+01
hedonicreactivity   226   obese   third   16    Empty   8   5.796703e+01   9.093407e+01   4.423077e+01
hedonicreactivity   226   obese   third   17    MilkShake   9   6.758242e+01   9.175824e+01   6.538462e+01
hedonicreactivity   226   obese   third   18    Empty   9   6.236264e+01   9.093407e+01   4.395604e+01
hedonicreactivity   226   obese   third   19    MilkShake   10   5.961538e+01   9.175824e+01   5.741758e+01
hedonicreactivity   226   obese   third   20    Empty   10   5.769231e+01   9.175824e+01   4.395604e+01
hedonicreactivity   226   obese   third   21    Empty   11   5.521978e+01   9.175824e+01   2.280220e+01
hedonicreactivity   226   obese   third   22    MilkShake   11   6.126374e+01   9.175824e+01   5.741758e+01
hedonicreactivity   226   obese   third   23    Empty   12   5.521978e+01   9.175824e+01   4.587912e+01
hedonicreactivity   226   obese   third   24    MilkShake   12   5.769231e+01   9.175824e+01   5.576923e+01
hedonicreactivity   226   obese   third   25    Empty   13   5.906593e+01   9.175824e+01   4.505495e+01
hedonicreactivity   226   obese   third   26    MilkShake   13   5.796703e+01   9.148352e+01   5.494505e+01
hedonicreactivity   226   obese   third   27    MilkShake   14   5.851648e+01   9.175824e+01   5.549451e+01
hedonicreactivity   226   obese   third   28    Empty   14   5.796703e+01   9.175824e+01   50
hedonicreactivity   226   obese   third   29    Empty   15   5.164835e+01   9.175824e+01   4.807692e+01
hedonicreactivity   226   obese   third   30    MilkShake   15   5.769231e+01   9.093407e+01   5.384615e+01
hedonicreactivity   226   obese   third   31    Empty   16   5.549451e+01   9.175824e+01   2.747253e+01
hedonicreactivity   226   obese   third   32    MilkShake   16   5.659341e+01   9.175824e+01   5.329670e+01
hedonicreactivity   226   obese   third   33    MilkShake   17   6.428571e+01   9.148352e+01   5.851648e+01
hedonicreactivity   226   obese   third   34    Empty   17   5.631868e+01   9.175824e+01   1.401099e+01
hedonicreactivity   226   obese   third   35    MilkShake   18   5.934066e+01   9.175824e+01   5.934066e+01
hedonicreactivity   226   obese   third   36    Empty   18   5.467033e+01   9.175824e+01   4.340659e+01
hedonicreactivity   226   obese   third   37    MilkShake   19   5.769231e+01   9.175824e+01   5.769231e+01
hedonicreactivity   226   obese   third   38    Empty   19   5.494505e+01   9.120879e+01   2.335165e+01
hedonicreactivity   226   obese   third   39    Empty   20   5.659341e+01   9.175824e+01   3.571429e+01
hedonicreactivity   226   obese   third   40    MilkShake   20   5.769231e+01   9.175824e+01   5.549451e+01
hedonicreactivity   227   obese   third   1    MilkShake   1   8.763736e+01   7.527473e+01   7.527473e+01
hedonicreactivity   227   obese   third   2    Empty   1   2.060440e+01   1.401099e+01   6.895604e+01
hedonicreactivity   227   obese   third   3    Empty   2   7.692308e+01   7.115385e+01   2.472527e+01
hedonicreactivity   227   obese   third   4    MilkShake   2   8.901099e+01   8.131868e+01   8.049451e+01
hedonicreactivity   227   obese   third   5    MilkShake   3   8.269231e+01   8.076923e+01   8.049451e+01
hedonicreactivity   227   obese   third   6    Empty   3   1.318681e+01   1.098901e+01   75
hedonicreactivity   227   obese   third   7    MilkShake   4   8.296703e+01   8.104396e+01   8.104396e+01
hedonicreactivity   227   obese   third   8    Empty   4   7.857143e+01   8.818681e+01   1.538462e+01
hedonicreactivity   227   obese   third   9    MilkShake   5   8.269231e+01   8.104396e+01   7.994505e+01
hedonicreactivity   227   obese   third   10    Empty   5   7.637363e+01   8.516484e+01   2.390110e+01
hedonicreactivity   227   obese   third   11    MilkShake   6   8.269231e+01   7.994505e+01   7.829670e+01
hedonicreactivity   227   obese   third   12    Empty   6   1.785714e+01   1.208791e+01   8.269231e+01
hedonicreactivity   227   obese   third   13    MilkShake   7   7.939560e+01   7.939560e+01   7.884615e+01
hedonicreactivity   227   obese   third   14    Empty   7   7.362637e+01   75   2.170330e+01
hedonicreactivity   227   obese   third   15    MilkShake   8   7.527473e+01   7.664835e+01   8.076923e+01
hedonicreactivity   227   obese   third   16    Empty   8   1.923077e+01   1.620879e+01   6.648352e+01
hedonicreactivity   227   obese   third   17    MilkShake   9   7.005495e+01   7.362637e+01   7.197802e+01
hedonicreactivity   227   obese   third   18    Empty   9   7.142857e+01   8.543956e+01   2.857143e+01
hedonicreactivity   227   obese   third   19    MilkShake   10   6.730769e+01   7.307692e+01   6.648352e+01
hedonicreactivity   227   obese   third   20    Empty   10   3.049451e+01   4.642857e+01   3.461538e+01
hedonicreactivity   227   obese   third   21    Empty   11   7.994505e+01   8.598901e+01   3.241758e+01
hedonicreactivity   227   obese   third   22    MilkShake   11   7.005495e+01   7.335165e+01   7.609890e+01
hedonicreactivity   227   obese   third   23    MilkShake   12   6.868132e+01   7.417582e+01   7.445055e+01
hedonicreactivity   227   obese   third   24    Empty   12   3.021978e+01   25   6.263736e+01
hedonicreactivity   227   obese   third   25    MilkShake   13   6.923077e+01   7.225275e+01   7.445055e+01
hedonicreactivity   227   obese   third   26    Empty   13   1.813187e+01   1.236264e+01   7.582418e+01
hedonicreactivity   227   obese   third   27    MilkShake   14   6.923077e+01   7.170330e+01   50
hedonicreactivity   227   obese   third   28    Empty   14   1.428571e+01   1.373626e+01   8.241758e+01
hedonicreactivity   227   obese   third   29    MilkShake   15   6.758242e+01   7.417582e+01   7.747253e+01
hedonicreactivity   227   obese   third   30    Empty   15   2.032967e+01   2.472527e+01   6.978022e+01
hedonicreactivity   227   obese   third   31    Empty   16   7.692308e+01   8.379121e+01   2.362637e+01
hedonicreactivity   227   obese   third   32    MilkShake   16   6.978022e+01   7.637363e+01   7.719780e+01
hedonicreactivity   227   obese   third   33    Empty   17   1.510989e+01   1.401099e+01   8.214286e+01
hedonicreactivity   227   obese   third   34    MilkShake   17   7.280220e+01   7.197802e+01   7.829670e+01
hedonicreactivity   227   obese   third   35    Empty   18   2.142857e+01   2.142857e+01   6.593407e+01
hedonicreactivity   227   obese   third   36    MilkShake   18   6.538462e+01   6.868132e+01   7.774725e+01
hedonicreactivity   227   obese   third   37    MilkShake   19   6.483516e+01   7.060440e+01   7.609890e+01
hedonicreactivity   227   obese   third   38    Empty   19   1.950549e+01   1.483516e+01   6.456044e+01
hedonicreactivity   227   obese   third   39    Empty   20   3.681319e+01   2.884615e+01   4.230769e+01
hedonicreactivity   227   obese   third   40    MilkShake   20   6.620879e+01   75   7.664835e+01
hedonicreactivity   228   obese   third   1    Empty   1   50   8.489011e+01   50
hedonicreactivity   228   obese   third   2    MilkShake   1   50   8.983516e+01   6.895604e+01
hedonicreactivity   228   obese   third   3    Empty   2   3.818681e+01   9.175824e+01   7.719780e+01
hedonicreactivity   228   obese   third   4    MilkShake   2   50   8.241758e+01   7.554945e+01
hedonicreactivity   228   obese   third   5    Empty   3   2.967033e+01   8.489011e+01   6.126374e+01
hedonicreactivity   228   obese   third   6    MilkShake   3   6.593407e+01   9.175824e+01   7.857143e+01
hedonicreactivity   228   obese   third   7    Empty   4   1.675824e+01   9.010989e+01   6.263736e+01
hedonicreactivity   228   obese   third   8    MilkShake   4   2.252747e+01   8.131868e+01   50
hedonicreactivity   228   obese   third   9    Empty   5   7.390110e+01   9.093407e+01   50
hedonicreactivity   228   obese   third   10    MilkShake   5   2.005495e+01   8.983516e+01   50
hedonicreactivity   228   obese   third   11    Empty   6   7.087912e+01   8.901099e+01   50
hedonicreactivity   228   obese   third   12    MilkShake   6   1.456044e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   13    MilkShake   7   2.060440e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   14    Empty   7   7.802198e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   15    MilkShake   8   1.428571e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   16    Empty   8   6.978022e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   17    MilkShake   9   1.016484e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   18    Empty   9   7.884615e+01   9.010989e+01   5.769231e+01
hedonicreactivity   228   obese   third   19    Empty   10   8.543956e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   20    MilkShake   10   8.241758e+00   9.175824e+01   50
hedonicreactivity   228   obese   third   21    Empty   11   7.032967e+01   9.175824e+01   5.906593e+01
hedonicreactivity   228   obese   third   22    MilkShake   11   1.428571e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   23    Empty   12   3.104396e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   24    MilkShake   12   6.483516e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   25    MilkShake   13   2.005495e+01   8.956044e+01   50
hedonicreactivity   228   obese   third   26    Empty   13   9.038462e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   27    MilkShake   14   8.516484e+00   9.175824e+01   50
hedonicreactivity   228   obese   third   28    Empty   14   7.445055e+01   9.120879e+01   50
hedonicreactivity   228   obese   third   29    MilkShake   15   1.346154e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   30    Empty   15   8.241758e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   31    Empty   16   50   9.175824e+01   50
hedonicreactivity   228   obese   third   32    MilkShake   16   1.483516e+01   9.065934e+01   50
hedonicreactivity   228   obese   third   33    Empty   17   6.895604e+01   8.956044e+01   50
hedonicreactivity   228   obese   third   34    MilkShake   17   1.456044e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   35    Empty   18   7.472527e+01   9.120879e+01   50
hedonicreactivity   228   obese   third   36    MilkShake   18   1.456044e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   37    Empty   19   8.461538e+01   9.148352e+01   50
hedonicreactivity   228   obese   third   38    MilkShake   19   1.593407e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   39    MilkShake   20   1.318681e+01   9.175824e+01   50
hedonicreactivity   228   obese   third   40    Empty   20   8.214286e+01   9.175824e+01   50
hedonicreactivity   229   obese   third   1    Empty   1   50   4.368132e+01   3.186813e+01
hedonicreactivity   229   obese   third   2    MilkShake   1   7.912088e+01   7.087912e+01   7.032967e+01
hedonicreactivity   229   obese   third   3    MilkShake   2   8.269231e+01   5.714286e+01   5.714286e+01
hedonicreactivity   229   obese   third   4    Empty   2   4.478022e+01   4.917582e+01   1.263736e+01
hedonicreactivity   229   obese   third   5    MilkShake   3   8.241758e+01   7.005495e+01   8.324176e+01
hedonicreactivity   229   obese   third   6    Empty   3   1.208791e+01   8.241758e+00   5.824176e+01
hedonicreactivity   229   obese   third   7    Empty   4   5.851648e+01   7.554945e+01   2.664835e+01
hedonicreactivity   229   obese   third   8    MilkShake   4   8.269231e+01   6.538462e+01   8.104396e+01
hedonicreactivity   229   obese   third   9    MilkShake   5   8.104396e+01   5.741758e+01   6.538462e+01
hedonicreactivity   229   obese   third   10    Empty   5   4.093407e+01   4.258242e+01   1.016484e+01
hedonicreactivity   229   obese   third   11    Empty   6   2.060440e+01   2.307692e+01   6.098901e+01
hedonicreactivity   229   obese   third   12    MilkShake   6   8.104396e+01   7.060440e+01   7.472527e+01
hedonicreactivity   229   obese   third   13    MilkShake   7   8.076923e+01   6.675824e+01   7.527473e+01
hedonicreactivity   229   obese   third   14    Empty   7   3.159341e+01   4.148352e+01   5.576923e+01
hedonicreactivity   229   obese   third   15    Empty   8   4.065934e+01   4.120879e+01   5.521978e+01
hedonicreactivity   229   obese   third   16    MilkShake   8   7.884615e+01   5.879121e+01   7.032967e+01
hedonicreactivity   229   obese   third   17    Empty   9   1.813187e+01   8.241758e+00   7.582418e+01
hedonicreactivity   229   obese   third   18    MilkShake   9   7.802198e+01   5.219780e+01   6.153846e+01
hedonicreactivity   229   obese   third   19    MilkShake   10   7.994505e+01   6.593407e+01   7.032967e+01
hedonicreactivity   229   obese   third   20    Empty   10   50   6.538462e+01   50
hedonicreactivity   229   obese   third   21    Empty   11   50   8.104396e+01   1.703297e+01
hedonicreactivity   229   obese   third   22    MilkShake   11   8.653846e+01   8.379121e+01   8.708791e+01
hedonicreactivity   229   obese   third   23    MilkShake   12   8.049451e+01   5.467033e+01   5.494505e+01
hedonicreactivity   229   obese   third   24    Empty   12   4.065934e+01   3.296703e+01   5.576923e+01
hedonicreactivity   229   obese   third   25    MilkShake   13   8.598901e+01   8.543956e+01   8.379121e+01
hedonicreactivity   229   obese   third   26    Empty   13   50   7.912088e+01   1.016484e+01
hedonicreactivity   229   obese   third   27    MilkShake   14   6.923077e+01   3.159341e+01   7.280220e+01
hedonicreactivity   229   obese   third   28    Empty   14   3.516484e+01   1.181319e+01   6.098901e+01
hedonicreactivity   229   obese   third   29    Empty   15   1.208791e+01   1.208791e+01   8.131868e+01
hedonicreactivity   229   obese   third   30    MilkShake   15   8.434066e+01   5.989011e+01   6.456044e+01
hedonicreactivity   229   obese   third   31    Empty   16   50   6.318681e+01   2.307692e+01
hedonicreactivity   229   obese   third   32    MilkShake   16   8.214286e+01   6.923077e+01   6.950549e+01
hedonicreactivity   229   obese   third   33    Empty   17   3.021978e+01   2.280220e+01   5.989011e+01
hedonicreactivity   229   obese   third   34    MilkShake   17   8.516484e+01   7.060440e+01   7.472527e+01
hedonicreactivity   229   obese   third   35    Empty   18   50   6.950549e+01   1.593407e+01
hedonicreactivity   229   obese   third   36    MilkShake   18   8.901099e+01   50   8.708791e+01
hedonicreactivity   229   obese   third   37    Empty   19   5.934066e+01   7.142857e+01   8.516484e+00
hedonicreactivity   229   obese   third   38    MilkShake   19   7.060440e+01   5.467033e+01   5.576923e+01
hedonicreactivity   229   obese   third   39    Empty   20   4.917582e+01   4.615385e+01   1.346154e+01
hedonicreactivity   229   obese   third   40    MilkShake   20   8.543956e+01   7.307692e+01   7.527473e+01
hedonicreactivity   230   obese   third   1    MilkShake   1   6.318681e+01   6.538462e+01   6.153846e+01
hedonicreactivity   230   obese   third   2    Empty   1   8.461538e+01   9.175824e+01   8.241758e+00
hedonicreactivity   230   obese   third   3    Empty   2   6.565934e+01   7.197802e+01   8.241758e+00
hedonicreactivity   230   obese   third   4    MilkShake   2   6.565934e+01   5.796703e+01   50
hedonicreactivity   230   obese   third   5    Empty   3   6.703297e+01   7.417582e+01   9.340659e+00
hedonicreactivity   230   obese   third   6    MilkShake   3   6.346154e+01   6.373626e+01   50
hedonicreactivity   230   obese   third   7    MilkShake   4   6.291209e+01   6.236264e+01   5.879121e+01
hedonicreactivity   230   obese   third   8    Empty   4   5.521978e+01   8.736264e+01   8.791209e+00
hedonicreactivity   230   obese   third   9    MilkShake   5   5.906593e+01   6.675824e+01   5.164835e+01
hedonicreactivity   230   obese   third   10    Empty   5   5.769231e+01   7.527473e+01   8.241758e+00
hedonicreactivity   230   obese   third   11    Empty   6   6.428571e+01   7.582418e+01   1.401099e+01
hedonicreactivity   230   obese   third   12    MilkShake   6   7.060440e+01   5.659341e+01   5.631868e+01
hedonicreactivity   230   obese   third   13    Empty   7   5.769231e+01   6.236264e+01   8.241758e+00
hedonicreactivity   230   obese   third   14    MilkShake   7   6.098901e+01   5.467033e+01   5.741758e+01
hedonicreactivity   230   obese   third   15    Empty   8   5.467033e+01   5.384615e+01   1.483516e+01
hedonicreactivity   230   obese   third   16    MilkShake   8   5.714286e+01   50   5.302198e+01
hedonicreactivity   230   obese   third   17    Empty   9   5.521978e+01   6.456044e+01   5.741758e+01
hedonicreactivity   230   obese   third   18    MilkShake   9   5.631868e+01   5.329670e+01   5.439560e+01
hedonicreactivity   230   obese   third   19    Empty   10   5.439560e+01   5.384615e+01   9.890110e+00
hedonicreactivity   230   obese   third   20    MilkShake   10   5.659341e+01   50   5.274725e+01
hedonicreactivity   230   obese   third   21    MilkShake   11   5.302198e+01   5.274725e+01   50
hedonicreactivity   230   obese   third   22    Empty   11   5.714286e+01   6.675824e+01   9.065934e+00
hedonicreactivity   230   obese   third   23    Empty   12   5.384615e+01   6.401099e+01   1.291209e+01
hedonicreactivity   230   obese   third   24    MilkShake   12   5.521978e+01   50   5.329670e+01
hedonicreactivity   230   obese   third   25    MilkShake   13   5.549451e+01   5.192308e+01   5.714286e+01
hedonicreactivity   230   obese   third   26    Empty   13   5.439560e+01   5.989011e+01   1.236264e+01
hedonicreactivity   230   obese   third   27    MilkShake   14   5.576923e+01   5.384615e+01   5.412088e+01
hedonicreactivity   230   obese   third   28    Empty   14   5.549451e+01   5.631868e+01   1.648352e+01
hedonicreactivity   230   obese   third   29    MilkShake   15   5.549451e+01   5.824176e+01   4.230769e+01
hedonicreactivity   230   obese   third   30    Empty   15   50   4.642857e+01   1.510989e+01
hedonicreactivity   230   obese   third   31    MilkShake   16   4.642857e+01   5.439560e+01   5.604396e+01
hedonicreactivity   230   obese   third   32    Empty   16   6.263736e+01   6.071429e+01   1.428571e+01
hedonicreactivity   230   obese   third   33    Empty   17   5.961538e+01   6.236264e+01   1.153846e+01
hedonicreactivity   230   obese   third   34    MilkShake   17   4.340659e+01   5.934066e+01   5.879121e+01
hedonicreactivity   230   obese   third   35    Empty   18   4.258242e+01   5.631868e+01   6.098901e+01
hedonicreactivity   230   obese   third   36    MilkShake   18   4.340659e+01   6.208791e+01   5.879121e+01
hedonicreactivity   230   obese   third   37    MilkShake   19   4.395604e+01   50   6.126374e+01
hedonicreactivity   230   obese   third   38    Empty   19   4.615385e+01   6.428571e+01   1.703297e+01
hedonicreactivity   230   obese   third   39    Empty   20   4.450549e+01   6.098901e+01   1.675824e+01
hedonicreactivity   230   obese   third   40    MilkShake   20   4.395604e+01   5.961538e+01   5.961538e+01
hedonicreactivity   231   obese   third   1    MilkShake   1   50   50   4.615385e+01
hedonicreactivity   231   obese   third   2    Empty   1   50   50   3.818681e+01
hedonicreactivity   231   obese   third   3    Empty   2   4.560440e+01   50   4.395604e+01
hedonicreactivity   231   obese   third   4    MilkShake   2   5.219780e+01   5.329670e+01   4.450549e+01
hedonicreactivity   231   obese   third   5    Empty   3   50   50   4.670330e+01
hedonicreactivity   231   obese   third   6    MilkShake   3   4.697802e+01   50   4.532967e+01
hedonicreactivity   231   obese   third   7    Empty   4   50   50   4.093407e+01
hedonicreactivity   231   obese   third   8    MilkShake   4   4.615385e+01   50   4.395604e+01
hedonicreactivity   231   obese   third   9    Empty   5   4.340659e+01   50   4.175824e+01
hedonicreactivity   231   obese   third   10    MilkShake   5   4.642857e+01   50   4.423077e+01
hedonicreactivity   231   obese   third   11    Empty   6   4.368132e+01   50   3.791209e+01
hedonicreactivity   231   obese   third   12    MilkShake   6   4.670330e+01   50   4.505495e+01
hedonicreactivity   231   obese   third   13    Empty   7   50   50   4.395604e+01
hedonicreactivity   231   obese   third   14    MilkShake   7   4.725275e+01   50   50
hedonicreactivity   231   obese   third   15    MilkShake   8   4.615385e+01   50   4.450549e+01
hedonicreactivity   231   obese   third   16    Empty   8   4.752747e+01   50   4.395604e+01
hedonicreactivity   231   obese   third   17    Empty   9   4.697802e+01   50   4.423077e+01
hedonicreactivity   231   obese   third   18    MilkShake   9   4.780220e+01   50   4.670330e+01
hedonicreactivity   231   obese   third   19    Empty   10   4.697802e+01   50   4.450549e+01
hedonicreactivity   231   obese   third   20    MilkShake   10   4.780220e+01   50   4.532967e+01
hedonicreactivity   231   obese   third   21    Empty   11   4.670330e+01   50   4.368132e+01
hedonicreactivity   231   obese   third   22    MilkShake   11   4.697802e+01   50   4.697802e+01
hedonicreactivity   231   obese   third   23    Empty   12   4.697802e+01   50   4.340659e+01
hedonicreactivity   231   obese   third   24    MilkShake   12   4.835165e+01   50   4.258242e+01
hedonicreactivity   231   obese   third   25    MilkShake   13   4.697802e+01   50   4.340659e+01
hedonicreactivity   231   obese   third   26    Empty   13   50   50   4.423077e+01
hedonicreactivity   231   obese   third   27    Empty   14   5.027473e+01   50   4.285714e+01
hedonicreactivity   231   obese   third   28    MilkShake   14   4.697802e+01   50   4.450549e+01
hedonicreactivity   231   obese   third   29    Empty   15   4.945055e+01   50   4.313187e+01
hedonicreactivity   231   obese   third   30    MilkShake   15   4.642857e+01   50   4.450549e+01
hedonicreactivity   231   obese   third   31    Empty   16   50   50   4.340659e+01
hedonicreactivity   231   obese   third   32    MilkShake   16   4.697802e+01   50   4.368132e+01
hedonicreactivity   231   obese   third   33    Empty   17   50   50   4.340659e+01
hedonicreactivity   231   obese   third   34    MilkShake   17   4.890110e+01   50   4.423077e+01
hedonicreactivity   231   obese   third   35    MilkShake   18   4.725275e+01   50   4.340659e+01
hedonicreactivity   231   obese   third   36    Empty   18   50   50   4.340659e+01
hedonicreactivity   231   obese   third   37    MilkShake   19   4.395604e+01   4.697802e+01   4.120879e+01
hedonicreactivity   231   obese   third   38    Empty   19   50   50   4.423077e+01
hedonicreactivity   231   obese   third   39    MilkShake   20   4.670330e+01   50   4.560440e+01
hedonicreactivity   231   obese   third   40    Empty   20   50   50   4.423077e+01
hedonicreactivity   232   obese   third   1    MilkShake   1   5.989011e+01   6.510989e+01   4.642857e+01
hedonicreactivity   232   obese   third   2    Empty   1   50   4.587912e+01   9.615385e+00
hedonicreactivity   232   obese   third   3    MilkShake   2   6.593407e+01   6.401099e+01   5.961538e+01
hedonicreactivity   232   obese   third   4    Empty   2   50   4.615385e+01   4.230769e+01
hedonicreactivity   232   obese   third   5    MilkShake   3   5.796703e+01   5.851648e+01   5.302198e+01
hedonicreactivity   232   obese   third   6    Empty   3   4.230769e+01   4.560440e+01   4.340659e+01
hedonicreactivity   232   obese   third   7    Empty   4   50   5.741758e+01   50
hedonicreactivity   232   obese   third   8    MilkShake   4   5.329670e+01   7.802198e+01   6.565934e+01
hedonicreactivity   232   obese   third   9    Empty   5   4.560440e+01   5.384615e+01   5.412088e+01
hedonicreactivity   232   obese   third   10    MilkShake   5   5.714286e+01   6.181319e+01   4.368132e+01
hedonicreactivity   232   obese   third   11    Empty   6   5.384615e+01   6.071429e+01   5.027473e+01
hedonicreactivity   232   obese   third   12    MilkShake   6   5.439560e+01   6.181319e+01   4.670330e+01
hedonicreactivity   232   obese   third   13    MilkShake   7   5.302198e+01   5.576923e+01   4.642857e+01
hedonicreactivity   232   obese   third   14    Empty   7   50   5.412088e+01   4.532967e+01
hedonicreactivity   232   obese   third   15    Empty   8   5.054945e+01   5.851648e+01   4.505495e+01
hedonicreactivity   232   obese   third   16    MilkShake   8   5.412088e+01   6.923077e+01   6.318681e+01
hedonicreactivity   232   obese   third   17    Empty   9   50   5.961538e+01   4.478022e+01
hedonicreactivity   232   obese   third   18    MilkShake   9   6.510989e+01   5.824176e+01   3.928571e+01
hedonicreactivity   232   obese   third   19    Empty   10   4.725275e+01   5.412088e+01   5.274725e+01
hedonicreactivity   232   obese   third   20    MilkShake   10   5.384615e+01   6.648352e+01   5.659341e+01
hedonicreactivity   232   obese   third   21    MilkShake   11   6.428571e+01   6.098901e+01   5.357143e+01
hedonicreactivity   232   obese   third   22    Empty   11   50   5.769231e+01   50
hedonicreactivity   232   obese   third   23    Empty   12   4.395604e+01   5.357143e+01   4.395604e+01
hedonicreactivity   232   obese   third   24    MilkShake   12   4.560440e+01   6.456044e+01   5.439560e+01
hedonicreactivity   232   obese   third   25    MilkShake   13   4.423077e+01   6.071429e+01   5.659341e+01
hedonicreactivity   232   obese   third   26    Empty   13   4.395604e+01   6.043956e+01   4.175824e+01
hedonicreactivity   232   obese   third   27    MilkShake   14   4.285714e+01   7.197802e+01   4.450549e+01
hedonicreactivity   232   obese   third   28    Empty   14   50   6.043956e+01   50
hedonicreactivity   232   obese   third   29    MilkShake   15   5.412088e+01   6.428571e+01   6.263736e+01
hedonicreactivity   232   obese   third   30    Empty   15   5.412088e+01   5.521978e+01   4.368132e+01
hedonicreactivity   232   obese   third   31    MilkShake   16   3.571429e+01   9.093407e+01   6.758242e+01
hedonicreactivity   232   obese   third   32    Empty   16   4.615385e+01   7.912088e+01   2.967033e+01
hedonicreactivity   232   obese   third   33    Empty   17   50   6.291209e+01   4.340659e+01
hedonicreactivity   232   obese   third   34    MilkShake   17   5.576923e+01   7.142857e+01   3.489011e+01
hedonicreactivity   232   obese   third   35    Empty   18   4.532967e+01   6.098901e+01   4.478022e+01
hedonicreactivity   232   obese   third   36    MilkShake   18   5.494505e+01   8.269231e+01   9.175824e+01
hedonicreactivity   232   obese   third   37    Empty   19   50   7.005495e+01   4.615385e+01
hedonicreactivity   232   obese   third   38    MilkShake   19   4.615385e+01   6.785714e+01   4.642857e+01
hedonicreactivity   232   obese   third   39    Empty   20   50   5.824176e+01   4.478022e+01
hedonicreactivity   232   obese   third   40    MilkShake   20   5.302198e+01   6.978022e+01   4.697802e+01
hedonicreactivity   234   obese   third   1    MilkShake   1   4.697802e+01   8.214286e+01   6.401099e+01
hedonicreactivity   234   obese   third   2    Empty   1   6.483516e+01   9.175824e+01   1.813187e+01
hedonicreactivity   234   obese   third   3    Empty   2   6.071429e+01   9.175824e+01   1.730769e+01
hedonicreactivity   234   obese   third   4    MilkShake   2   4.313187e+01   9.065934e+01   6.071429e+01
hedonicreactivity   234   obese   third   5    Empty   3   6.950549e+01   9.175824e+01   1.538462e+01
hedonicreactivity   234   obese   third   6    MilkShake   3   4.230769e+01   8.186813e+01   7.060440e+01
hedonicreactivity   234   obese   third   7    MilkShake   4   3.269231e+01   9.175824e+01   7.774725e+01
